"time","anomaly"
20020717,0.734371,
20020724,0.731501,
20020731,0.800222,
20020807,0.77698,
20020814,0.840045,
20020821,0.907244,
20020828,0.948083,
20020904,0.879478,
20020911,0.98398,
20020918,1.1024,
20020925,1.13929,
20021002,1.19152,
20021009,1.09647,
20021016,1.09554,
20021023,1.45927,
20021030,1.58399,
20021106,1.52536,
20021113,1.62938,
20021120,1.62075,
20021127,1.50859,
20021204,1.58087,
20021211,1.41773,
20021218,1.45405,
20021225,1.37784,
20030101,1.40106,
20030108,1.21509,
20030115,1.04396,
20030122,1.04291,
20030129,0.752007,
20030205,0.518753,
20030212,0.593393,
20030219,0.784083,
20030226,0.66017,
20030305,0.542077,
20030312,0.51965,
20030319,0.696869,
20030326,0.407675,
20030402,0.274203,
20030409,0.120162,
20030416,0.0461938,
20030423,-0.047829,
20030430,-0.181496,
20030507,-0.491755,
20030514,-0.560871,
20030521,-0.622227,
20030528,-0.47226,
20030604,-0.37386,
20030611,-0.268503,
20030618,-0.124783,
20030625,0.0039406,
20030702,0.0810602,
20030709,0.198804,
20030716,0.225377,
20030723,0.118609,
20030730,0.00353368,
20030806,-0.0437852,
20030813,-0.0257874,
20030820,-0.160598,
20030827,-0.148953,
20030903,0.0882006,
20030910,-0.0145817,
20030917,0.100035,
20030924,0.367957,
20031001,0.488653,
20031008,0.611405,
20031015,0.302349,
20031022,0.307731,
20031029,0.403379,
20031105,0.303803,
20031112,0.231602,
20031119,0.371294,
20031126,0.494363,
20031203,0.443785,
20031210,0.33801,
20031217,0.206997,
20031224,0.166802,
20031231,0.0520733,
20040107,-0.0798062,
20040114,-0.0834238,
20040121,0.260045,
20040128,0.140536,
20040204,0.0247721,
20040211,0.0301217,
20040218,0.0149392,
20040225,0.00990434,
20040303,-0.164604,
20040310,-0.310412,
20040317,-0.218846,
20040324,-0.167391,
20040331,-0.0674447,
20040407,0.00304906,
20040414,0.0353833,
20040421,0.132912,
20040428,0.230995,
20040505,0.0521984,
20040512,0.065738,
20040519,0.30892,
20040526,0.273668,
20040602,0.276566,
20040609,0.303552,
20040616,0.124745,
20040623,-0.0519674,
20040630,-0.147224,
20040707,0.209691,
20040714,0.372502,
20040721,0.517339,
20040728,0.742556,
20040804,0.739318,
20040811,0.647941,
20040818,0.489311,
20040825,0.590004,
20040901,0.601807,
20040908,0.580987,
20040915,0.681299,
20040922,0.797328,
20040929,0.766571,
20041006,0.591365,
20041013,0.533969,
20041020,0.618118,
20041027,0.639445,
20041103,0.535346,
20041110,0.550738,
20041117,0.627336,
20041124,0.664085,
20041201,0.742727,
20041208,0.740465,
20041215,0.688528,
20041222,0.665332,
20041229,0.521611,
20050105,0.445871,
20050112,0.446686,
20050119,0.435388,
20050126,0.405148,
20050202,0.112119,
20050209,0.17837,
20050216,0.179568,
20050223,0.0223879,
20050302,-0.0631366,
20050309,0.0522622,
20050316,0.344079,
20050323,0.450735,
20050330,0.491472,
20050406,0.30846,
20050413,0.103228,
20050420,0.315367,
20050427,0.426236,
20050504,0.373831,
20050511,0.311373,
20050518,0.340112,
20050525,0.330059,
20050601,0.271858,
20050608,0.383766,
20050615,0.384908,
20050622,0.454955,
20050629,0.479046,
20050706,0.357884,
20050713,0.250386,
20050720,0.100915,
20050727,-0.0175261,
20050803,-0.166161,
20050810,-0.11327,
20050817,0.101909,
20050824,0.0389931,
20050831,-0.169136,
20050907,-0.304536,
20050914,-0.335376,
20050921,0.0442194,
20050928,-0.0361292,
20051005,0.131716,
20051012,0.133179,
20051019,-0.129596,
20051026,-0.144,
20051102,-0.28625,
20051109,-0.431392,
20051116,-0.212035,
20051123,-0.347997,
20051130,-0.590316,
20051207,-0.662361,
20051214,-0.786055,
20051221,-0.839796,
20051228,-0.778,
20060104,-0.818541,
20060111,-0.973616,
20060118,-1.1908,
20060125,-1.24447,
20060201,-0.954553,
20060208,-0.824719,
20060215,-0.677374,
20060222,-0.610968,
20060301,-0.934705,
20060308,-0.775502,
20060315,-0.778789,
20060322,-0.650733,
20060329,-0.504512,
20060405,-0.321412,
20060412,-0.0270469,
20060419,-0.164195,
20060426,-0.129611,
20060503,-0.142706,
20060510,-0.100729,
20060517,0.158025,
20060524,0.114469,
20060531,0.212662,
20060607,0.264117,
20060614,0.259027,
20060621,0.180144,
20060628,0.0547558,
20060705,0.0290584,
20060712,-0.0386134,
20060719,0.047349,
20060726,0.154412,
20060802,0.165114,
20060809,0.115375,
20060816,0.276276,
20060823,0.421898,
20060830,0.481663,
20060906,0.565431,
20060913,0.561925,
20060920,0.656586,
20060927,0.470289,
20061004,0.433928,
20061011,0.743234,
20061018,0.692861,
20061025,0.846125,
20061101,0.834306,
20061108,0.871791,
20061115,1.10927,
20061122,1.15627,
20061129,1.16238,
20061206,1.20731,
20061213,1.16201,
20061220,1.09967,
20061227,1.06251,
20070103,0.805993,
20070110,0.799693,
