"time","anomaly"
20020515,-0.482568,
20020522,-0.153308,
20020529,-0.394579,
20020605,-0.347476,
20020612,-0.0751982,
20020619,-0.175047,
20020626,-0.621686,
20020703,-0.213818,
20020710,-0.637361,
20020717,-0.334721,
20020724,-0.547258,
20020731,-0.408503,
20020807,-0.379839,
20020814,-0.361916,
20020821,-0.502754,
20020828,-0.241121,
20020904,0.400037,
20020911,0.956416,
20020918,0.562286,
20020925,0.425678,
20021002,0.754477,
20021009,0.641948,
20021016,0.390082,
20021023,0.76175,
20021030,0.507524,
20021106,0.835947,
20021113,0.159096,
20021120,0.0683004,
20021127,-0.191744,
20021204,-0.422935,
20021211,-0.45128,
20021218,-0.357892,
20021225,-0.044116,
20030101,-0.169592,
20030108,-0.208283,
20030115,-0.593519,
20030122,-0.0870572,
20030129,-0.0378011,
20030205,0.133534,
20030212,-0.577675,
20030219,0.366135,
20030226,0.482361,
20030305,0.362284,
20030312,0.314442,
20030319,0.515122,
20030326,0.110401,
20030402,0.160102,
20030409,0.300262,
20030416,0.0710527,
20030423,0.243199,
20030430,0.394429,
20030507,0.180118,
20030514,0.118466,
20030521,-0.0945875,
20030528,0.677886,
20030604,0.603556,
20030611,0.525843,
20030618,0.702419,
20030625,1.07639,
20030702,0.202861,
20030709,0.395346,
20030716,0.616185,
20030723,0.841732,
20030730,0.640982,
20030806,0.367893,
20030813,0.513506,
20030820,0.943551,
20030827,0.368195,
20030903,0.173244,
20030910,0.0780932,
20030917,0.876408,
20030924,0.864747,
20031001,-0.320333,
20031008,-0.291403,
20031015,-0.121367,
20031022,0.133356,
20031029,0.328401,
20031105,-0.254329,
20031112,-0.38311,
20031119,0.0920616,
20031126,-0.0835027,
20031203,0.466903,
20031210,0.497188,
20031217,0.211196,
20031224,-0.389652,
20031231,-0.363327,
20040107,-0.354947,
20040114,-0.411487,
20040121,-0.416907,
20040128,-0.192049,
20040204,-0.000325175,
20040211,-0.00738992,
20040218,-0.0185612,
20040225,-0.059582,
20040303,0.109646,
20040310,0.730151,
20040317,0.459945,
20040324,0.413856,
20040331,0.234624,
20040407,-0.260481,
20040414,-0.153837,
20040421,-0.156416,
20040428,-0.0627834,
20040505,-0.0697099,
20040512,-0.58896,
20040519,-0.424641,
20040526,0.00663756,
20040602,-0.326315,
20040609,-0.827221,
20040616,-0.451405,
20040623,-0.43003,
20040630,-0.354899,
20040707,-0.0964532,
20040714,-0.290983,
20040721,-0.609529,
20040728,-0.758148,
20040804,-0.650949,
20040811,0.000436334,
20040818,0.0961494,
20040825,0.37073,
20040901,0.139989,
20040908,0.498802,
20040915,0.00436689,
20040922,-0.0867787,
20040929,0.195094,
20041006,0.21515,
20041013,0.354061,
20041020,-0.155332,
20041027,-0.0123052,
20041103,-0.0963458,
20041110,0.129979,
20041117,0.257161,
20041124,0.0747296,
20041201,-0.325871,
20041208,0.097747,
20041215,0.321642,
20041222,0.310434,
20041229,-0.213646,
20050105,-0.285587,
20050112,0.0548291,
20050119,-0.612062,
20050126,0.0524243,
20050202,-0.826853,
20050209,-0.826797,
20050216,-1.0469,
20050223,-1.16207,
20050302,-0.837554,
20050309,-0.773823,
20050316,-0.959385,
20050323,-0.737573,
20050330,0.167628,
20050406,0.182347,
20050413,0.13639,
20050420,0.0972139,
20050427,0.606948,
20050504,-0.0993364,
20050511,0.00697158,
20050518,0.467337,
20050525,0.553677,
20050601,0.372831,
20050608,-0.129035,
20050615,-0.105711,
20050622,-0.574593,
20050629,-0.210684,
20050706,-0.419781,
20050713,-0.903077,
20050720,-0.544039,
20050727,-0.587852,
20050803,-0.459259,
20050810,-0.30544,
20050817,-0.0606247,
20050824,0.0440859,
20050831,-0.265574,
20050907,-0.665388,
20050914,-0.707621,
20050921,-0.737254,
20050928,-0.426677,
20051005,-0.443503,
20051012,-0.238988,
20051019,-0.54324,
20051026,-0.27141,
20051102,-0.122717,
20051109,-0.544601,
20051116,0.0125782,
20051123,0.167456,
20051130,-0.200753,
20051207,-0.333709,
20051214,0.0126294,
20051221,-0.0741981,
20051228,-0.867273,
20060104,-0.342346,
20060111,-0.111213,
20060118,0.166385,
20060125,-0.29169,
20060201,-0.0274645,
20060208,-0.24085,
20060215,-1.08837,
20060222,-0.623724,
20060301,-0.214091,
20060308,-0.727282,
20060315,-0.34282,
20060322,0.0802915,
20060329,0.506465,
20060405,0.641166,
20060412,0.235436,
20060419,0.127911,
20060426,0.256706,
20060503,0.302909,
20060510,-0.0484232,
20060517,0.379738,
20060524,0.389557,
20060531,-0.183275,
20060607,-0.0384741,
20060614,0.155698,
20060621,0.0816422,
20060628,-0.398131,
20060705,-0.492269,
20060712,0.0379557,
20060719,-0.0679042,
20060726,0.263206,
20060802,-0.212783,
20060809,0.143725,
20060816,0.485101,
20060823,0.684053,
20060830,1.33856,
20060906,1.49068,
20060913,1.37653,
20060920,1.27465,
20060927,1.07423,
20061004,1.3923,
20061011,1.4133,
20061018,1.55178,
20061025,1.56784,
20061101,1.60135,
20061108,1.45581,
20061115,1.61058,
